Longitude,Latitude,x,y,PM25 Annual Ground,PM25 Winter Ground,PM25 Spring Ground,PM25 Summer Ground,PM25 Fall Ground,SO2 Annual Ground,SO2 Winter Ground,SO2 Spring Ground,SO2 Summer Ground,SO2 Fall Ground,NOX Annual Ground,NOX Winter Ground,NOX Spring Ground,NOX Summer Ground,NOX Fall Ground,NH3 Annual Ground,NH3 Winter Ground,NH3 Spring Ground,NH3 Summer Ground,NH3 Fall Ground,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m,PM25 Annual 300m,PM25 Winter 300m,PM25 Spring 300m,PM25 Summer 300m,PM25 Fall 300m,SO2 Annual 300m,SO2 Winter 300m,SO2 Spring 300m,SO2 Summer 300m,SO2 Fall 300m,NOX Annual 300m,NOX Winter 300m,NOX Spring 300m,NOX Summer 300m,NOX Fall 300m,NH3 Annual 300m,NH3 Winter 300m,NH3 Spring 300m,NH3 Summer 300m,NH3 Fall 300m
-116.5297,40.7458,32,66,19511.5507466,31593.557015,10061.2683312,9998.06934371,26392.0141115,9077.97258768,13962.1098564,6379.86775912,7380.84158516,8471.35423133,1112.62795544,3387.02705767,240.568087196,120.613987846,673.847445245,7686.51421259,14827.2187257,3302.54120067,3947.30094532,8667.8160269,16640.6664331,29457.9685661,6702.89444254,6895.93111441,23478.8598667,10183.6863077,16088.3059788,6684.88421961,7543.43503471,10060.6193168,1008.48776789,2990.89476529,223.050722859,114.738192309,668.822607712,7567.58138028,14490.8866641,3010.80969412,4009.16815751,8749.58021362,15790.2767359,27484.0957485,6274.92560909,6498.25089712,22868.598229,10651.6607357,18061.3391762,6673.70040783,6664.09759691,10972.2466015,957.116946915,2994.92510103,224.849152697,63.8130897,516.537963169,7989.94528061,14915.5017992,3109.89163289,4303.33483018,9622.32466903
-119.525,39.5625,24,64,45570.0750673,68865.9898424,27626.2509823,29241.0837244,56409.1273464,11335.7228972,16434.2812776,7201.36863729,9722.75449253,11863.5369231,1970.57945561,5210.53248446,550.479930623,230.307078551,1837.0301486,16038.5845164,33620.7461847,6574.04101934,7857.43137963,16097.9688062,30279.7082361,45549.7074549,17103.2189029,18115.4414806,40344.437457,12321.8505171,17896.4995929,7580.53315132,9911.40226139,13642.5326574,1840.9017359,4577.73052164,563.52899063,281.374262836,1881.61313495,11839.9389927,21581.369353,4848.39706323,6486.41074545,14398.8888119,27351.0417204,40004.3479852,15655.8272957,16966.6662727,36767.1591803,12197.488653,18013.8083574,7590.98175754,9055.94443984,13890.5066538,1707.17035167,4318.11540732,556.490469301,150.806277541,1734.71992192,10392.0465035,18063.9547442,4616.06197071,5906.44919418,12974.6412471
-115.3561,35.6139,31,50,40642.8199178,54514.8645811,27117.1673199,31993.4123117,48911.9869885,11327.0898031,18501.9339235,7183.18239426,9998.12732862,9541.97981679,1552.93131063,3832.33416188,747.453388717,353.987172115,1237.14487862,11407.4121819,20520.6319414,6582.18026194,6424.82698779,12094.5959072,27632.3118192,37811.6336702,16762.982466,20115.0227743,35826.2643609,12542.0233006,21212.0456256,6958.92864064,10585.7503555,11076.0585127,2001.84813714,5357.96479421,780.722229362,447.235820948,1394.70716363,10241.3010031,18208.7338835,5228.48877076,5130.9402335,12381.0657054,26456.1797049,33745.1468957,15759.9138838,19021.3849955,37277.980631,12950.871391,23449.4137278,6944.14148698,9756.64012903,11337.4337827,1887.32197495,4787.46390202,780.669592186,277.67745434,1646.02384832,10106.2146422,16986.2201475,5133.1144736,4668.88438288,13614.0925326
-74.0,40.663,130,67,1291297.41789,926499.872552,1855120.29621,1601492.85011,781502.886022,51522.3719011,12879.1184163,101281.606143,70040.1795953,21873.8492183,70825.3195855,29644.0678471,162873.535955,51290.7176491,38481.1802091,637339.76898,720054.062621,984616.503935,513182.900603,331108.00665,553139.528773,349099.151045,854325.024666,697242.274217,310649.376348,50289.3982121,11583.134158,99450.6951731,69692.5616297,20396.5028161,56652.3249724,18374.527853,130443.934514,38099.8277647,38022.0585513,211584.974026,249198.66417,320419.587344,159748.59121,115562.398096,436823.124623,252120.564598,662257.756812,601015.75263,230866.488191,48724.9423484,10073.2073683,90087.6975969,76327.1763775,18279.9313115,47173.9569454,15650.2449632,100871.162694,31113.7766044,40563.2904219,135072.070623,142237.428902,212591.16278,118324.084913,64713.8392658
-73.9515,40.768,130,68,1291297.41789,926499.872552,1855120.29621,1601492.85011,781502.886022,51522.3719011,12879.1184163,101281.606143,70040.1795953,21873.8492183,70825.3195855,29644.0678471,162873.535955,51290.7176491,38481.1802091,637339.76898,720054.062621,984616.503935,513182.900603,331108.00665,553139.528773,349099.151045,854325.024666,697242.274217,310649.376348,50289.3982121,11583.134158,99450.6951731,69692.5616297,20396.5028161,56652.3249724,18374.527853,130443.934514,38099.8277647,38022.0585513,211584.974026,249198.66417,320419.587344,159748.59121,115562.398096,436823.124623,252120.564598,662257.756812,601015.75263,230866.488191,48724.9423484,10073.2073683,90087.6975969,76327.1763775,18279.9313115,47173.9569454,15650.2449632,100871.162694,31113.7766044,40563.2904219,135072.070623,142237.428902,212591.16278,118324.084913,64713.8392658
-75.4417,44.7258,124,79,100127.768906,166031.664249,70271.8937605,61210.4820725,102924.936777,30212.3604497,26689.9442275,39217.1961915,33821.8307563,21037.3418501,13604.2089483,37734.1145179,8697.94224742,2870.19906968,5032.75640037,52600.4756161,105567.415854,23293.2836223,18525.3029877,63011.7627318,72873.6216399,125945.56358,47195.2951407,39531.112859,78777.5034484,29487.8522524,25961.7350519,36463.945767,32206.7150599,23205.5678795,10850.2054326,31667.0080407,5872.45067085,1929.78772544,3853.80084878,53703.6633762,105422.54409,24996.221635,21716.7936301,62498.8667227,64157.7338041,107729.281346,42393.1331747,35748.2995904,70700.6428111,27483.7468002,23266.4202327,35462.8732728,28722.2760099,22305.8475264,9539.80679688,27509.2466472,5090.55929073,1507.52781947,3962.92507743,50313.9742221,90208.2747249,25271.2393112,21245.3898771,64176.4472482
-78.0661,42.5083,120,71,171808.165881,214396.509844,135589.058935,154394.060562,182835.151592,34142.0019911,30817.7353567,35144.4038678,47530.95228,23026.8756541,12714.2894138,22441.8233736,12015.1215409,5808.90176621,10501.9307832,108110.581347,175627.384993,74604.4005939,56226.6111587,125958.940177,105747.25022,137284.436579,81626.3218555,91055.5865051,113005.352912,32730.7736259,27797.9800746,34022.2040133,45734.0953529,23270.6743832,10653.5344187,20573.2772088,8520.17527126,4705.4613943,8757.87649216,87308.0047583,147240.499535,54379.4082876,51117.2989119,96363.7610905,88026.4734645,112250.532418,70482.5962693,81510.7044481,87849.3160945,29147.9242937,23504.5448719,32549.3796497,39523.414519,20854.6634897,9709.51751086,17899.1612164,7008.63373462,4408.12341277,9463.53981404,72216.3983797,117267.957202,49482.4678778,44432.8010128,77641.0742564
-74.2027,40.5915,130,67,684123.910608,687691.995906,682342.139666,771309.438473,594917.8749,41250.5468274,19893.8212791,58946.0157264,54235.9554984,31829.1694389,47141.2814225,40858.4656248,51133.7235229,34405.0543732,61877.8772492,415355.497728,570138.53633,379666.399135,383552.776318,327884.23655,316714.284558,313332.205802,321342.298504,359585.212315,272104.116102,40016.2807071,17034.705045,56787.1139999,56085.4096815,30138.4748179,35555.8155736,24359.8922615,40593.0676682,17788.3481655,58850.1877997,171031.10042,259039.018607,151609.062366,125747.032252,146037.727249,250082.233983,232883.049924,260186.835585,313331.961653,193490.067868,37360.8482434,13693.0639177,52751.0309442,56748.4790624,26187.6846776,32653.8648087,20707.0109695,33215.8363112,15095.8630765,61394.1369325,119442.774553,160804.919698,112245.891888,119357.887883,83854.5701078
-73.8964,40.7825,130,68,1291297.41789,926499.872552,1855120.29621,1601492.85011,781502.886022,51522.3719011,12879.1184163,101281.606143,70040.1795953,21873.8492183,70825.3195855,29644.0678471,162873.535955,51290.7176491,38481.1802091,637339.76898,720054.062621,984616.503935,513182.900603,331108.00665,553139.528773,349099.151045,854325.024666,697242.274217,310649.376348,50289.3982121,11583.134158,99450.6951731,69692.5616297,20396.5028161,56652.3249724,18374.527853,130443.934514,38099.8277647,38022.0585513,211584.974026,249198.66417,320419.587344,159748.59121,115562.398096,436823.124623,252120.564598,662257.756812,601015.75263,230866.488191,48724.9423484,10073.2073683,90087.6975969,76327.1763775,18279.9313115,47173.9569454,15650.2449632,100871.162694,31113.7766044,40563.2904219,135072.070623,142237.428902,212591.16278,118324.084913,64713.8392658
-73.9122,40.7869,130,68,1291297.41789,926499.872552,1855120.29621,1601492.85011,781502.886022,51522.3719011,12879.1184163,101281.606143,70040.1795953,21873.8492183,70825.3195855,29644.0678471,162873.535955,51290.7176491,38481.1802091,637339.76898,720054.062621,984616.503935,513182.900603,331108.00665,553139.528773,349099.151045,854325.024666,697242.274217,310649.376348,50289.3982121,11583.134158,99450.6951731,69692.5616297,20396.5028161,56652.3249724,18374.527853,130443.934514,38099.8277647,38022.0585513,211584.974026,249198.66417,320419.587344,159748.59121,115562.398096,436823.124623,252120.564598,662257.756812,601015.75263,230866.488191,48724.9423484,10073.2073683,90087.6975969,76327.1763775,18279.9313115,47173.9569454,15650.2449632,100871.162694,31113.7766044,40563.2904219,135072.070623,142237.428902,212591.16278,118324.084913,64713.8392658
-73.8492,42.2728,129,72,283817.808319,343175.225013,263371.599004,253669.048137,274941.024827,36429.2760116,22464.6464137,49381.7456616,49464.8419044,24344.3320701,22043.0914142,33367.5035613,26947.3257044,10988.9274748,16775.5914983,165801.719302,266906.196724,126088.224771,106074.183005,164107.263264,158589.396152,197037.796923,144065.78505,137323.632674,155851.130405,35237.9520894,20553.6677786,47827.2234805,47839.0374743,24693.1641441,16817.9551637,24827.2515776,20729.9258222,6812.57228497,14816.9723683,104834.360034,175397.194888,73754.8841718,67149.1660569,103015.067349,129991.973115,155947.816116,121167.771085,121078.955283,121706.161008,32623.7768339,17928.8878717,44923.8003678,44215.4603865,23316.3421796,14857.9358515,21472.8892094,17130.1831581,5478.30997635,15277.6827649,81505.5147605,126931.762447,61548.5661381,61454.3678702,76022.9443854
-78.1592,42.9828,119,72,199323.674728,247409.189952,161887.499805,183268.430287,204702.527333,34232.0718471,31600.61645,35566.1724952,45165.4801977,24540.6342973,14857.2398847,26397.1380221,13948.9040336,6103.83820119,12870.4747178,113715.957616,198862.639135,68680.8825665,52616.5564168,134688.80393,119347.546956,153146.537029,94695.2964271,105675.992859,123845.625474,32702.3849006,28277.7084402,33689.9052804,43914.1554545,24844.4090567,12195.7966047,23137.6393028,9792.25398435,5119.74439129,10643.1531707,88422.3614024,156623.342049,49965.6517857,47262.0179718,99676.1075851,99019.3399923,124135.462209,81202.9735102,94417.0369901,96301.6964386,29339.1314678,23254.3673154,32630.642424,39150.9992488,22132.7875584,11049.5571281,19971.8541808,8089.00817262,4574.28238245,11479.6245692,71202.9862992,120816.018579,45565.7433075,40256.6350164,78156.7175628
-73.7614,40.6106,131,67,1291297.41789,926499.872552,1855120.29621,1601492.85011,781502.886022,51522.3719011,12879.1184163,101281.606143,70040.1795953,21873.8492183,70825.3195855,29644.0678471,162873.535955,51290.7176491,38481.1802091,637339.76898,720054.062621,984616.503935,513182.900603,331108.00665,553139.528773,349099.151045,854325.024666,697242.274217,310649.376348,50289.3982121,11583.134158,99450.6951731,69692.5616297,20396.5028161,56652.3249724,18374.527853,130443.934514,38099.8277647,38022.0585513,211584.974026,249198.66417,320419.587344,159748.59121,115562.398096,436823.124623,252120.564598,662257.756812,601015.75263,230866.488191,48724.9423484,10073.2073683,90087.6975969,76327.1763775,18279.9313115,47173.9569454,15650.2449632,100871.162694,31113.7766044,40563.2904219,135072.070623,142237.428902,212591.16278,118324.084913,64713.8392658
-73.7636,42.5905,129,73,300530.910795,357243.03821,281092.90731,278470.479815,285168.008628,36011.1701069,23389.3822073,50035.1055393,47035.7137341,23534.3993233,20013.0003108,32578.4631332,23933.8899641,9363.92161573,14085.9292403,175616.154799,279961.452147,141638.834461,109903.50104,170865.915837,167178.238757,203595.067721,155151.535598,149530.249806,160303.535707,35063.4273758,21518.9577458,49236.7744644,45357.0809216,24094.2351344,15542.8986585,25223.551172,18475.6324894,6146.76397088,12251.2730702,109041.104112,180595.778889,80352.8887245,68676.9897339,106485.952866,136678.3225,160536.566885,130349.710327,131643.57728,124071.90441,32449.1614436,18787.6761942,46214.3163619,41852.9919701,22831.1201346,13751.135124,21844.094814,15290.6709755,5091.73600539,12707.3408244,83203.4261304,129318.771687,65828.1761111,60354.396922,77212.9016905
-73.4994,40.7469,131,68,806932.576362,593683.420383,1133317.83656,1008450.27585,492220.369968,49065.242214,16189.2448851,93046.8693106,64752.9597704,22271.2486933,56642.8673955,26155.9217455,135622.227287,37775.2117441,26713.1789072,393282.892809,430546.818855,661776.714647,273837.319517,206798.714733,379601.923461,257881.898192,559943.928233,477249.715449,222771.027577,46291.1348013,14949.899796,84975.7399714,64299.4969324,20922.8167467,45956.9840779,20345.3770483,104550.346458,30573.7234453,27745.8133951,159810.930791,191323.369221,258213.231899,101226.220135,88157.2058826,307016.455343,193655.767475,444580.743895,418421.169697,170954.144416,44478.2003934,13434.2571726,76905.3993884,68608.3986812,18858.7542432,39367.5120066,17124.0979424,81362.2087656,27413.562804,31368.3064167,108402.530936,120634.134358,181239.160714,75859.6255462,55079.3444992
-75.9283,42.1073,125,70,223059.014147,278739.480658,189903.301706,198892.687696,224654.350311,35890.0592698,29514.6574107,40212.1988971,49692.5276381,24093.7209829,17014.3103723,29418.1942891,17382.3611016,7443.53986909,13717.3343628,139126.714258,227370.166284,92994.7178713,83681.5994581,152441.317155,131312.531665,172744.615925,107792.205108,110951.317714,133727.398488,34549.9236993,26250.5258868,39723.5931648,47842.3867147,24309.8997155,13430.0714177,24018.8668739,12859.4436545,5260.31959946,11513.6150501,102323.836461,176656.957845,60422.4755781,65027.6085288,107122.685076,107858.422686,138348.376244,91774.7602342,98136.4944337,103144.645215,31381.2950418,22211.7273211,37813.0887248,43118.5775757,22263.4363843,12069.7023462,20736.1215256,10617.7161224,4674.37098726,12188.5194809,82051.3975185,134888.616727,52960.9951014,57683.780949,82647.4190784
-73.9689,41.2044,130,69,751399.686703,825715.622179,721441.798515,790194.497348,667461.661368,38367.2269214,18045.0768615,49136.930787,55970.0720097,30276.8623496,42989.0506611,44946.0197367,43261.9255903,17935.9920266,65440.3551936,461922.067993,726089.010905,358742.975697,382423.59155,380210.726494,333614.169866,361202.318392,325945.16592,351839.245257,294828.86838,36314.7086364,15172.8330317,48095.9917275,53301.4588591,28658.5054586,33279.0445052,23133.1810562,34961.2513003,14313.1763363,59989.1876039,190110.726833,299677.784945,138327.430585,159782.785839,161448.978344,260250.487198,264052.177252,262137.844943,304207.10568,210028.446564,33248.7640434,11893.2611797,44886.9412015,50940.3327779,25227.8541701,30299.2462608,19943.2809054,28685.9282326,10572.9612198,61753.6830833,124057.354584,178671.930648,103781.444835,120304.832817,91403.9418479
-73.2933,40.787,132,68,839899.613882,866708.333521,868714.272706,925559.708962,698209.935873,42732.8779365,16922.7285782,61697.705817,60329.6798329,31944.3432905,43249.4737221,40359.1384514,53955.1979916,22679.1944758,55770.7933135,535598.613221,736713.920687,588819.15557,447990.825758,368652.6342,370228.245999,368970.252026,395701.57477,411293.945675,304280.757994,40166.98795,14253.0882753,58011.9063332,58133.1284328,30232.2265515,33863.0883859,22637.1480501,41222.5984222,16963.1847891,54051.0160774,204249.341955,286207.974134,216388.110655,160880.362826,151705.207078,288988.735803,268557.376524,316617.431975,356076.219882,214109.049012,37237.5887938,11225.0848893,53206.0692706,58412.6379944,26071.4589672,30623.5218626,19404.7004585,33318.8382333,13186.6765194,56422.0399551,133232.667298,168426.268519,157050.457474,122156.766468,82753.4034846
-73.9758,40.6994,130,67,1291297.41789,926499.872552,1855120.29621,1601492.85011,781502.886022,51522.3719011,12879.1184163,101281.606143,70040.1795953,21873.8492183,70825.3195855,29644.0678471,162873.535955,51290.7176491,38481.1802091,637339.76898,720054.062621,984616.503935,513182.900603,331108.00665,553139.528773,349099.151045,854325.024666,697242.274217,310649.376348,50289.3982121,11583.134158,99450.6951731,69692.5616297,20396.5028161,56652.3249724,18374.527853,130443.934514,38099.8277647,38022.0585513,211584.974026,249198.66417,320419.587344,159748.59121,115562.398096,436823.124623,252120.564598,662257.756812,601015.75263,230866.488191,48724.9423484,10073.2073683,90087.6975969,76327.1763775,18279.9313115,47173.9569454,15650.2449632,100871.162694,31113.7766044,40563.2904219,135072.070623,142237.428902,212591.16278,118324.084913,64713.8392658
-72.9403,40.8142,132,68,571824.806953,469470.826124,781550.864442,661194.3771,374974.835947,45581.9126333,14948.8323117,89043.7240215,58132.0403443,20165.3885956,42884.5531632,23652.1501008,100356.656411,30788.9464844,16560.2888572,293054.936559,317492.959178,485714.91623,211332.712023,157608.646111,286102.04999,219816.219456,407848.788342,333496.601164,183000.589123,42980.1879614,13971.9984983,79188.045242,59209.9072512,19529.2987051,32569.8088027,18393.34249,74806.6244813,19987.7400171,16727.5836519,131515.010221,154104.651467,215700.872011,81265.4996321,74623.8093043,234693.001702,168710.86542,329588.713389,295531.8278,144756.459101,40681.2623332,12392.6851398,71951.0631862,60542.5113937,17731.3285455,27949.2080342,15695.0409433,58837.4984956,18688.00316,18420.0592699,95217.9570687,102281.412832,156962.349773,70591.1459931,50545.398943
-76.0819,43.0611,124,73,223332.552384,287685.726203,186903.327793,198397.712472,220270.943863,34624.543836,31392.2832262,38883.1721115,43917.5595521,24252.0107864,15689.949828,30906.3887912,14340.9430433,5871.49382642,11515.78417,125677.366882,228394.499879,76744.2531139,59474.0808933,138087.443974,132927.46872,179204.316395,106092.446239,113169.996824,133209.306797,32959.2616829,28381.3158115,36120.1280719,42434.0294647,24807.1797037,12983.1842012,27507.016141,10104.9414955,4658.73724869,9581.40603908,94082.4726984,176303.346314,52588.7623366,48942.4794574,98417.6193075,110208.896356,143931.047419,90584.8663539,101237.671325,105055.019466,29735.8344848,23915.4923565,34745.1155983,37531.212387,22589.6700495,11617.3498803,23604.4816344,8499.6188084,4006.74017457,10276.340277,74994.3173621,133888.569363,46773.6279607,42093.4929405,77210.2184763
-75.6225,43.9842,124,76,120477.912973,168903.029623,90063.8401921,96319.3434189,126582.367045,29117.6425633,23899.473381,33848.6389582,37519.5547001,21147.5105114,10183.2378086,23677.3544413,8009.25996809,3523.50420993,5465.02726549,66742.9651813,120642.549061,37015.3344066,27933.2893233,81374.4076922,82500.4251895,121863.805931,58157.5932914,60740.8701145,89227.8195284,28468.5108232,23678.199355,31561.8249085,36210.8414996,22253.8849782,8768.39679437,22329.5687542,5565.75772287,2679.30597664,4452.86342381,60240.9182159,108545.623879,33059.6352567,28674.4810763,70477.4626656,70892.6414091,102829.97635,51401.6203758,54939.9812339,74384.4313497,26589.2339882,22495.7118263,30583.9911376,32009.284144,21069.268456,7931.18900744,19756.97745,4757.55294443,2436.51937229,4710.56963707,53308.3371016,90883.7013113,31656.6373511,26301.1196767,64160.8193389
