"fips","NOx_AP2_ACS","NOx_EASIUR_ACS","NOx_InMAP_ACS","SO2_AP2_ACS","SO2_EASIUR_ACS","SO2_InMAP_ACS","NOx_AP2_H6C","NOx_EASIUR_H6C","NOx_InMAP_H6C","SO2_AP2_H6C","SO2_EASIUR_H6C","SO2_InMAP_H6C"
41033,751.217018112371,2831.40269119462,5481.58358408644,4259.51445442659,17380.3580833883,11100.40294951,1928.55448110155,7273.23002765603,14082.409225202,10942.5149945999,44654.2422703525,28518.9890226144
41035,576.375901874891,1722.61097269212,4259.32003137125,3248.03916679115,13120.814937283,5707.07271498247,1479.33062066503,4424.38241718211,10942.0154583503,8343.70503944858,33710.0864735528,14661.7643565774
41037,489.854282594986,1325.14385220236,4187.99243158182,2708.83272869707,11489.6545644454,4276.22969467426,1257.02835755579,3403.15973166416,10758.7515875709,6958.30781192322,29519.1033944818,10985.4618992741
41039,919.493578449932,3942.40304764918,3790.89552058085,4834.76784237475,18218.9741597805,6967.60392965946,2360.91185608618,10127.7523494821,9738.48009099122,12420.5285947434,46808.9205254911,17900.4802298438
41041,1165.26273169666,6098.2625343979,3888.61610540337,5778.43519256765,24186.5512830008,9604.90582950335,2992.37298018328,15666.8586079924,9989.55614965961,14845.1178397912,62141.5727667665,24676.5690931479
41043,1446.69459937675,5131.60397880326,3624.06699178517,6854.54400560945,18285.7139614847,6191.96681518581,3715.46325076579,13183.1974565822,9309.84318138268,17609.9924050382,46980.3968464591,15907.6154714855
41045,3529.3558313139,1897.34762658773,4436.20302292087,9616.66873658252,12025.0673280511,4484.18752366718,9066.49931554088,4873.33787978697,11396.4855625194,24706.791838471,30894.7534347576,11519.7733973848
41047,2466.17237397527,8252.65122059731,4191.92989064103,11125.2684187993,20665.5125730275,11540.797859165,6334.8342053205,21202.1859001194,10768.8682042853,28582.8765242851,53094.8757650599,29650.5072014569
41049,775.188720481303,3568.94538467834,3503.34335427854,4057.26291434399,16025.3573636445,3338.53839020792,1990.14560400871,9168.21779216725,8999.66477681905,10422.8648140798,41172.8034228061,8576.22706507196
41051,2191.03080109144,10993.7960034994,3792.32687406226,9621.97516605428,24294.9226581887,11381.4926681875,5627.90575395116,28245.0810033406,9742.15770498961,24720.4257867306,62420.01418015,29241.2002008012
41053,1395.78408081696,8933.50648294651,4203.52000341455,6724.56853128176,24862.7223152874,12057.7152064128,3584.65752167636,22951.5251627193,10798.646984672,17276.0430137506,63878.8767143492,30978.6364839415
41055,813.283688982766,4399.10766567875,3531.43699265185,4208.33760235962,18174.0333516804,3469.07563866833,2088.02400459151,11301.175489333,9071.84649788874,10811.0249678531,46693.4529298803,8911.61983735611
41057,1877.16713622312,7457.13240305549,3515.36226684662,8739.73150805579,25977.8367188542,8264.88305139667,4821.48761720469,19158.2385612072,9030.54528375169,22453.6540432158,66743.9693652005,21233.6134634416
41059,2114.1735966063,3363.41453839938,3126.95709367274,4630.88018131708,15527.2838414523,4257.48478075552,5430.43452496244,8640.1420043256,8032.6056968773,11896.674685739,39893.0900737076,10937.3001008634
41061,2154.69204821808,2375.11066640963,3925.40000624031,4715.15727876035,14487.9032985249,3647.65120693829,5534.53964419098,6100.8669744375,10084.0659897446,12113.2100400914,37222.5824150726,9370.43872323486
41063,2096.25891529049,2129.17165897901,3994.83273324688,4564.96812013844,13791.7440506646,3761.05266131357,5384.40586492891,5468.96943953589,10262.4613142411,11727.3251001885,35433.9222215652,9661.80405085259
41065,829.0590999556,4287.70311508074,3502.20105508981,4329.73946543335,18052.7840572699,3624.80864310533,2128.55618128822,11014.9408589051,8996.7298375875,11122.9459551344,46381.9239412623,9311.74872554935
41067,1962.64855364186,10582.8911479536,3686.26383622156,9140.99945416922,26440.5542050249,10819.2650082271,5041.11726242084,27189.3323931015,9469.64716322602,23484.6422895827,67932.8415246915,27796.6539448246
41069,698.07176070734,2428.94644232103,3743.35469629426,3962.37127123456,14523.2522014753,3557.46820833491,1792.00697895136,6239.18864387631,9616.33220567717,10179.0572294675,37313.4052774937,9138.729182309
41071,2240.87851570648,9789.9108511651,3897.42869936653,10182.0784111177,25873.6315835332,11605.8915867274,5755.980793022,25151.907342065,10012.1985782015,26159.513727857,66476.232381054,29817.7542210085
42001,2442.81969882062,15457.1406417425,7275.18567378003,29939.7150675543,28997.1966244329,37112.7841288225,6274.83356525228,39712.8693130816,18690.7580630393,76923.3271998046,74501.6898717946,95353.2814589842
42003,2302.7677433536,9881.8206934979,9971.65587727861,40493.943531597,25879.7662785762,35420.1514082283,5914.99440698974,25388.0537078247,25618.8695990146,104040.582892147,66491.9944137447,91004.3558663695
42005,2006.88454198465,9480.43369985065,8294.27180685526,27918.4647087195,26466.2668877014,32822.9733780482,5154.77394616438,24356.7595895103,21309.122762768,71730.0757001334,67998.9057939131,84331.3583125578
42007,2745.24738408989,10281.3510774846,10266.0091960589,30796.1316282638,26956.268611477,34821.3655589447,7051.86894001512,26414.5775902987,26375.1592924251,79123.7407056365,69257.8800598748,89465.8796968136
42009,1935.92749334574,9776.22613644982,6611.28753581549,26295.2302947197,26024.620414202,34734.6709389781,4972.46214216368,25116.7468460348,16984.9871843636,67559.4569947485,66864.1719392969,89243.1329385077
42011,2284.15813230404,19482.8423991412,9589.9070186439,38105.7635264535,30009.4694211698,63843.7362964061,5867.18024578553,50056.2103037007,24638.0322554678,97904.5694393918,77102.5488879735,164033.817160642
42013,2150.35885771809,10135.0053008821,11145.199880251,30012.1092038951,26719.7494590296,45454.6727420385,5523.40626431844,26038.5675525072,28634.0869503574,77109.3313508867,68650.185205163,116786.314413718
42015,1260.01100338045,11834.0067019062,9623.36006608689,23089.0404037149,29076.7241399816,54671.9829295637,3235.81219683566,30403.8563625972,24723.984046666,59321.7093120273,74706.0220009557,140468.590953619
42017,1321.98844662241,23936.6311880677,4428.12752718314,47721.9549205248,31302.682835435,36670.0680471479,3395.05246544229,61499.4465194482,11375.7369797586,122611.701913161,80425.2359928501,94215.7994320619
42019,2319.11208587787,9756.28165392557,10239.4331799148,31522.4681378408,26875.4070669742,35179.5216555243,5956.98835442644,25065.5029645797,26306.8768379076,80989.9361282567,69050.1203751731,90386.0995387289
42021,2070.19736355235,9658.84192408958,11615.1648347759,29851.2801987672,26209.3115976979,43889.1837340635,5317.44523728759,24815.1485139861,29841.5802201599,76696.1091746131,67338.7038355924,112764.062492847
42023,1614.74631958444,9304.21153820569,10236.7831185404,24606.2980333183,27505.0109599855,42454.1398233708,4147.24293811437,23903.9873729277,26300.067965792,63220.0390888827,70667.7781518499,109076.966577824
42025,1373.54936543786,17975.9119707528,10236.6389188262,34350.9670919999,29646.9897073411,76492.8949275782,3527.52928494777,46184.414475479,26299.6974696885,88257.2725921932,76171.22026299,196533.63181437
42027,1965.16851728802,10804.2503058443,11624.1776341223,27731.4915024433,27754.7297298942,48946.3202542776,5047.59187103491,27758.0762766372,29864.737041638,71249.680542924,71309.3871295085,125757.495841096
42029,1865.04466050362,18720.5924452887,6659.11275530799,41309.3558645701,28444.9186828385,44536.2445199828,4790.34102275398,48097.7415278431,17107.8657737308,106135.643161427,73082.7076878787,114426.572721808
42031,1991.74789288116,9066.12171837239,10326.7832405976,26627.5821266064,26930.5137765479,35754.8835206574,5115.88295707285,23292.256961353,26531.3076372167,68413.3772633684,69191.7074877664,91864.3918521454
42033,1795.5483136837,9604.23674762193,11365.5828134081,27318.9022738714,27078.520388505,44336.6277806296,4611.78223820427,24674.8500035413,29200.3225941101,70189.6042289415,69571.984753345,113913.692203828
42035,1536.87539478382,10441.3577268355,12080.6719977584,25044.5254462421,27815.0475691194,53514.9743797611,3947.16713096165,26825.6868663301,31037.6199693676,64345.9882615894,71464.3633340366,137495.858575301
42037,1661.09054257336,14199.0956959231,12267.981700135,29328.7166531073,29161.7423270146,70321.6099933042,4266.31636436576,36480.5414755262,31518.8796948235,75353.4729666296,74924.4614562061,180677.587757417
42039,2088.37854704761,9547.29983399787,9069.83802901413,26839.4007575865,27402.3605282757,29295.3349061169,5364.1586283526,24528.5604997338,23301.8053756447,68957.6084211702,70404.0357084219,75267.704369552
42041,2463.83288965316,14589.1421717621,9882.11542621198,29420.3900293916,28506.5651822034,48058.9709548084,6328.8233069619,37482.698104337,25388.8109723084,75589.0117739757,73241.0976537118,123477.606039192
42043,2486.37931137885,15584.3905151017,10551.60797558,29667.0226159652,28888.7553685851,52917.3277188419,6386.75241897288,40039.8157463955,27108.9557187653,76222.6913399398,74223.0689122009,135960.309352254
42045,1319.32156943303,20169.4130384025,4036.91183321145,38423.6770124158,29268.2537461326,29998.2252234133,3388.20038801275,51820.2342339322,10370.5762481684,98721.3928875723,75198.1240357321,77073.6588761023
42047,1664.65779231582,8996.75461436325,8745.80050666038,25622.4640966566,27262.7487839139,35080.5598520288,4275.48179258388,23114.0302437429,22469.2472803262,65830.9011769363,70045.3275960847,90131.8343844067
42049,1864.98056504274,9515.46215405941,7801.78067540609,22701.3640687532,26818.1507261108,25522.9686574377,4790.17634060717,24446.7591145844,20043.752396453,58325.6423482654,68903.0101585913,65575.2649383695
42051,2027.17750224363,8499.18426511251,9668.82933706991,28038.2220172048,24336.2968407973,37026.0819275598,5206.91318059276,21835.6097100649,24840.8094358067,72037.7712902266,62526.3179514472,95130.5152218558
42053,1759.32763139617,8670.14978205611,8882.11265814852,23927.7295093231,26926.5352646774,32818.1556246931,4518.71949029348,22274.8758917028,22819.4776622504,61476.5752030434,69181.4853929885,84318.979932647
42055,2176.63124978807,13292.2303485698,8821.85816440426,27397.6047529409,27791.0399942698,43999.0108817427,5590.90860954797,34150.5085805131,22664.664212926,70391.8165702623,71402.6800430251,113046.244260631
42057,2152.65448725117,11050.2624654917,9037.93142520577,27478.3481664225,26734.2058993444,43968.4726780736,5529.30448541869,28390.1617634458,23219.8269025907,70599.2727378366,68687.3285159938,112967.781653904
42059,2193.5170302845,7970.51619556668,8244.05894766223,28732.8312736465,24144.0886570671,32071.3397857696,5634.29368775112,20477.2889889348,21180.1095481669,73822.4490501757,62032.4724295191,82400.1664326196
42061,2168.87063885368,11221.5775779814,11619.010379563,26519.8848851023,27396.9637715852,49221.6634797119,5570.96906856177,28830.326170079,29851.4606791271,68136.6679193196,70390.1696800727,126464.942403646
42063,2039.63057560345,9483.0308309368,10486.8871065235,32054.2411891956,26124.76887649,38532.8254337788,5238.90918822177,24363.4324664496,26942.6666943413,82356.2345604928,67121.4860071428,99001.8307860506
42065,1802.73375219282,9143.61656610308,11158.7764530216,26158.0322739844,26891.788472258,39492.6660613459,4630.24397360985,23491.3665038374,28668.969594456,67206.9505257597,69092.2095489288,101467.974456364
42067,1982.84537070952,12969.919660333,12513.0663798921,25608.2450246772,28137.1912360982,55152.981016835,5093.00947362898,33322.3872853307,32148.5821832517,65794.3677427884,72292.0554971251,141704.431940433
42069,671.94898093684,16660.2330777632,9903.36093768788,25641.1698508974,29654.0198250415,75497.3953787975,1724.88903652242,42804.0062275653,25443.3976215333,65878.9623613605,76189.2829285725,193975.868743591
42071,3532.40205242835,18336.9118307256,8422.47635405723,35899.9857091918,29618.9496961298,46786.9992311311,9074.32605125512,47111.9408731814,21638.5220645968,92237.2067065341,76099.1763275925,120209.495766433
42073,2857.75684532793,10412.8613674143,9999.32322591052,29361.1860642108,27589.7592151301,32711.3587984714,7340.94244629688,26752.4704235217,25689.9560426838,75436.8974752114,70885.5240640276,84044.5840491724
42075,2417.50873866383,17205.6380294458,9273.64854443272,30497.2443738467,29464.5888289951,51216.9550095776,6209.80145222491,44205.3294584421,23825.4610723376,78355.8018526145,75702.5729077172,131591.497203977
42077,1389.61269996786,21180.7315605904,8338.39782947828,36826.3675256191,30696.7763289429,66819.3709436019,3568.80123118293,54418.6414075123,21422.4969087069,94617.3837768317,78868.4645321813,171679.193215358
42079,1313.64709707801,15661.3885691856,11384.320826526,31908.930032491,29251.6459254217,78600.1720975446,3373.62081753117,40237.6488639483,29248.4666621122,81982.8827987102,75155.4531268879,201947.914253612
42081,1500.77345777117,11330.9084467017,11119.3508300117,24863.624441523,28576.7466584121,56846.4348688888,3854.40947839651,29111.2328353323,28567.6723083842,63881.1945709203,73421.4167591493,146055.467287619
42083,1582.74041986651,8772.62358914579,8677.50078035027,23417.242897871,27077.7813736336,34261.9407256645,4065.00934147856,22538.1645288671,22293.7630042014,60164.9685785115,69570.0859830751,88028.534816855
42085,2546.13652159039,10097.0145505794,9724.70275541655,27719.0940909312,27701.0328064723,32314.2224546457,6540.28818468878,25940.9569224729,24984.3664733365,71217.8275487385,71171.4222174088,83024.2112368031
42087,1956.10575646419,12251.9210258089,12551.5041818012,24758.457284001,28039.1725880371,53548.4187567158,5024.30668222404,31477.6145835199,32247.3414346903,63610.9858379298,72040.2136167692,137581.788089186
42089,1240.73176343696,19847.2452342021,7577.87673229641,35248.9276316951,30388.2097443458,66682.3502458227,3186.27754057132,50992.4800544482,19468.4701295858,90564.4261316023,78075.6563225485,171327.142346886
42091,1383.37250083444,21192.0579145411,5598.23593058884,46547.7260772124,29131.0619176123,43458.5797090928,3552.7681240687,54447.7425054457,14382.1271551288,119594.724983592,74845.6334765633,111657.700290525
42093,2315.61550981462,13289.3287230357,12683.9966012758,28204.0943230704,29393.2036296198,65086.985956069,5948.00450994384,34143.0533580114,32587.7576790828,72463.9513512099,75519.1610448129,167228.131081868
42095,1318.65059116098,21592.3847289452,8121.84448929239,39429.4865986541,31014.0164134597,71844.9434505316,3386.47642596009,55476.3126774559,20866.1007385029,101305.645807694,79683.557792386,184591.528317361
42097,1933.63017708999,14009.0453559178,12794.9392711336,26383.2603500697,29047.5378075645,66519.7174477474,4966.5595873227,35992.2401580117,32872.8055872246,67785.6349221707,74631.0327924529,170909.285638137
42099,2464.81962240618,13654.2974434566,11773.693644015,28173.1092279031,28251.1942874679,53996.2335721135,6331.35854527466,35080.7770528396,30248.8924428759,72384.340534449,72584.9665236611,138732.37042624
42101,1242.88705764517,22106.1491976648,3547.69370433457,44649.690808305,29845.2364524555,27951.8055744077,3191.81519444486,56796.3411865388,9113.61529310849,114718.05324246,76680.5808188804,71815.7392598102
42103,579.362413007345,20288.0727436409,7671.68068689919,24023.0462065415,30250.2751773544,70960.3797515252,1487.00394195827,52125.1097232483,19709.4830876227,61721.4748903135,77721.2574259677,182318.795631704
42105,1473.45175553769,9237.51639911021,10165.1180764706,22661.3550073832,27483.3829981964,41800.988507668,3784.21111307408,23732.6258047705,26115.9370957212,58222.84601873,70612.2088630159,107398.80779113
42107,2552.59329591268,16810.0485281421,10326.2152305938,36339.984180903,29107.9898381863,62592.1052527159,6556.87774410962,43188.9309890889,26529.8482342332,93367.7063069817,74786.3537784519,160817.968729858
42109,2026.07438562743,12929.3918362482,12706.6631527141,26021.5258095377,28825.4200435589,60855.2670029994,5204.0789141713,33218.2580851618,32645.9954435117,66856.2208904603,74060.3398023523,156355.464713173
42111,2177.91147228299,8894.68803433509,9458.40526248977,33203.8270145224,24869.030999226,37630.9712781338,5594.19791874345,22851.7879057363,24300.161348298,85309.8955383544,63895.0857812674,96684.6732771767
42113,1314.014971289,12130.9653342814,10988.2444565809,23689.6823410619,29362.5485505132,64855.2365114547,3374.56600637905,31166.839956481,28230.8172684035,60864.9543772703,75440.3981469624,166632.691162449
42115,679.096299513965,13678.0684226293,7904.6394506297,21958.5651460661,29373.0832436256,52611.9130458962,1743.25282938808,35141.85245238,20308.0301423292,56417.1496163592,75467.4652099642,135175.599431801
42117,1375.43022987014,10314.0574072993,10020.340476535,22592.1825113129,28183.4142584756,47933.5549889975,3532.36183920852,26498.610820332,25743.9562153233,58045.1193123957,72410.8175194702,123155.371512587
42119,1705.79105433525,12485.9510808758,10883.6873401205,24374.4411372001,28700.1590096895,56651.1947907845,4381.1665602996,32078.9141351225,27962.1759298945,62624.3230914991,73738.5033464429,145553.831840046
42121,2044.75821247381,9159.91350183924,9714.05264803254,25917.8429679519,27141.0950855329,32458.8144047506,5252.0837599666,23533.2386477715,24957.0028734233,66589.8258492908,69732.7595617507,83395.7151222275
42123,1699.70198555169,8646.68570582417,7288.87920614665,23154.7551183429,26687.7878649224,29421.0101090829,4365.52175635257,22214.5890259282,18725.941214492,59490.551849915,68568.0654440936,75590.6049609716
42125,2366.48031819048,9226.61149900412,9449.9571703299,40439.85033606,25408.0815204384,34466.365399369,6078.69279466018,23704.6075592413,24278.4554437886,103901.59982772,65280.0824074642,88553.7684865216
42127,640.259847733486,16521.0469086275,9417.55182977788,22940.9630218566,29364.6251743632,78555.8020334637,1643.46931639114,42446.3915568056,24195.1955533531,58941.2502154875,75445.7336710237,201833.913085562
42129,2357.30623367144,9492.35068693393,9661.41295390681,52790.826373594,25201.5432105253,36302.5871930853,6055.12157896275,24387.3782166246,24821.7543282513,135635.286131826,64749.4181169137,93271.6212464553
42131,734.887012730665,13856.2594362381,10125.8482693343,23821.8707955127,29291.4973200386,71208.1807154012,1886.59737046086,35599.6832918931,26015.0401514556,61204.5896363639,75257.844359104,182955.477140081
42133,3223.98650173478,16370.5821984208,8549.13657437023,34270.4429524634,28895.3654019706,41758.6057651906,8281.90589698754,42059.7986349969,21963.9534868914,88050.3798109108,74240.0522441479,107289.91270054
44001,401.888660050372,17789.7037878672,888.496251098658,14693.2873068048,31937.2940163198,8041.72271030347,1031.01597902854,45705.984912909,2281.26961085457,37750.2809281965,82055.759125441,20660.2417527163
44003,545.18772529999,17337.27327444,1076.70546140189,23198.0195544366,30918.3502390953,9620.94745738031,1399.19802152329,44543.543341986,2764.84046559156,59601.7122990122,79437.7601843291,24717.7852679107
44005,408.380349531606,17353.0557775013,570.471616491381,15310.3933439846,34652.3544470596,5115.42694950124,1047.69524688195,44584.0937405713,1464.16058554872,39335.8276364665,89031.6350192939,13141.6333913908
44007,497.232176159012,17109.3604017653,1387.30705740451,20425.5197924143,30004.1132524201,12866.0136071086,1275.9845727759,43957.9608273614,3562.8772833417,52478.2560264996,77088.787143284,33055.4187406505
44009,445.292588107578,17039.6149237991,935.030453571684,16720.334931404,34124.2744558008,8841.37394770817,1142.53482848202,43778.7619436308,2400.83115637155,42958.4274946727,87674.8252631131,22714.8066262433
45001,3693.86695199707,3913.49156437145,6610.6627570492,23367.5520484628,18961.1871244139,20323.3725327642,9489.18204777448,10053.4693180736,16983.3819239114,60037.296577326,48715.9077400189,52215.8063962267
45003,2987.57039428077,4060.08816138978,5467.80443928458,21012.9378241484,19992.4831533043,17826.1430384504,7674.47579847677,10430.1237953304,14047.0061074766,53987.5245646116,51365.6436449405,45799.6092340679
45005,1991.0833241552,3452.54727488798,4146.18276983994,17294.0179805606,19175.2620176123,15245.5018909176,5114.17546323487,8869.15307928519,10651.328928328,44432.4063822195,49265.9359714476,39169.1003260752
45007,3797.96304063334,4108.33677861695,8296.9010589446,27443.8715553598,18284.3072130564,26814.4627808125,9756.63885541697,10554.0902315895,21315.8781690423,70510.691077815,46976.7824508681,68893.5346241196
45009,2207.4982743695,3646.87817257435,4547.32745641784,18170.3210013692,19436.1279614852,15365.7867180758,5670.21606445934,9368.45254579164,11682.0004807411,46683.9146909695,49936.1856752062,39478.1512837145
45011,2222.55902095353,3759.49233032549,4649.25667047688,18911.4838030813,19712.5364615128,15622.7869629985,5708.91203521914,9657.79505156735,11943.8898807645,48588.2036943915,50646.369275677,40138.4687458869
45013,1658.2696676056,3427.36872871944,3001.03898855176,15956.8753429191,18733.1251575494,13183.1905868597,4259.06861640982,8804.4611809868,7709.08101058745,40996.8507728643,48129.9421537864,33870.3498641276
45015,1759.76955273171,3487.74099612476,2820.95989960971,18071.867000013,19156.3049891808,11968.40809063,4519.85493035833,8959.57722926396,7246.39908965669,46430.9542459871,49217.2291816624,30749.1773716928
45017,2406.9447946773,4299.30269238339,4377.96857040515,19210.2192524594,20531.8952549575,15185.0614385484,6182.65923418611,11044.7439567546,11246.8622580446,49355.7525107498,52751.5692892362,39013.809088384
45019,1609.25772406596,3097.04092235953,2730.9322436331,16550.913761073,18133.2699840091,13128.2690704196,4133.14094585851,7955.74129417843,7015.08867461145,42523.1292432457,46588.7185414036,33729.2385731042
45021,2634.07886736238,4648.4427935141,6637.33037611554,25474.5385198373,19615.5556119328,21975.9948884457,6766.24075759433,11941.7987653621,17051.8997362168,65450.8321170602,50397.1938381469,56461.9323100797
45023,2686.92051468956,4530.93429776008,6678.67260579563,24476.0999116003,20206.7453926768,22227.8811385209,6902.00818641752,11639.8811087337,17158.1214100176,62885.5176438221,51916.1532298023,57109.1102513137
45025,2674.60406586476,4981.95037495094,5569.83487983056,21397.2069793475,21227.3916558521,17208.1479265303,6870.36321178565,12798.6885315794,14309.1555913648,54974.8373721479,54538.5264126693,44211.7782027758
45027,2336.03328755006,4112.5450276134,3698.15256168278,18735.879107498,20384.8296490753,13381.6668682337,6000.46444118443,10564.9025959837,9500.19317701439,48137.0179495374,52373.7097752184,34380.3001735435
45029,1799.93885275395,3438.23397812935,3229.11347025616,17538.8457738938,19095.5660922133,14224.1735489859,4623.0629652608,8832.3775509435,8295.07875152584,45061.4488456289,49061.1711424462,36544.97466039
45031,2678.63027284159,4797.31709460444,4561.5241590668,20476.9310989302,21160.0677719773,14607.6786494047,6880.70785084978,12324.3054073624,11718.4764407823,52610.3484432043,54365.5493940787,37530.3243619628
45033,2536.98436446587,4766.10475824927,4051.78742313982,19807.2178688723,21111.2715497036,12137.9759039811,6516.77330762053,12244.1107338643,10408.796491082,50889.6366960693,54240.1759818275,31184.8523968734
45035,1830.97117615556,3597.33977196993,3279.85598955013,16852.1253193083,19223.6036117655,15540.5252554625,4702.79512676136,9241.17223531169,8425.45283570037,43297.0399909599,49390.1412957586,39927.1115856225
45037,2729.73796927971,4058.79817204851,5828.28939034976,19582.4283406773,19800.7805423967,18478.5985233793,7012.02019422769,10426.8093919207,14973.2095362331,50312.0790722418,50873.0971045105,47475.9802045245
45039,2716.22732081537,4464.31993743419,5698.31202524359,21260.5824443148,20427.7349300829,19244.9010947609,6977.30693117629,11468.7270875854,14639.2552869188,54623.804374999,52483.9474377438,49444.86147677
45041,2518.14367241261,4333.76329992087,3668.99385178133,19558.0889327696,20709.2514376892,12762.9826555865,6468.36542393964,11133.2844984996,9425.2749397647,50249.5431938607,53207.2551759061,32790.6986176999
45043,1700.60438217197,3134.09024694372,2010.02179131721,16082.4569047312,18515.9644439805,9203.21317310505,4367.84030763005,8050.9330944508,5162.83456306419,41319.5107696139,47571.9854432377,23644.4896275195
45045,3619.69163653294,4205.99666672336,7728.40223504588,28359.5258157031,18220.3562476598,26678.4801227489,9298.60146650757,10805.010340595,19855.2192472671,72863.3055572254,46812.4715600873,68544.1508182829
45047,3061.72378235038,3999.06714272085,7249.24961725219,21324.8128430067,19816.08168865,22947.7170003905,7865.00004111449,10273.3408934357,18624.1198735295,54788.8332210659,50912.4107404384,58958.6033894752
45049,1883.89715961547,3291.39050115031,3727.91544258258,16834.9494225152,18849.436164145,14662.8855546145,4838.77924261983,8455.08875853585,9576.66372663818,43252.9095093553,48428.7830701484,37672.1689098288
45051,2241.67633552217,3711.11767490734,2445.22642616413,18290.9722728616,19399.0995345632,14183.1969768447,5758.03065237574,9533.50478208227,6281.01723286741,46993.9071636368,49841.0475678449,36439.6924800836
45053,1759.39004013439,3372.98618091205,3209.73229788969,16925.1654704257,18599.3838814095,13434.6634292485,4518.87983869956,8664.73467619129,8245.28219761671,43484.7039647318,47786.3171892465,34516.4656261628
45055,2674.40334586886,4732.52816722396,5178.87529944426,20839.8969470002,20864.7138520738,17296.4120252856,6869.84749664171,12157.8415189034,13304.6528991192,53542.9261056299,53606.6888299887,44438.5574640505
45057,2699.34322704159,4883.27268667331,6197.88167734933,22741.3393956701,20788.5239720764,20364.9267211262,6933.92618671382,12545.1533619296,15922.8126817998,58428.3520029866,53410.9321752889,52322.5726610217
45059,3335.44007459096,4081.30873469902,7511.12555699411,22708.6169761685,19359.1442333232,24218.9872639517,8568.26648158763,10484.6463702704,19296.9645861343,58344.2774332992,49738.3893656199,62224.9113823815
45061,2734.77452312671,4692.73450929357,4493.12031177386,20713.9831008252,21025.8121546136,14953.3861974191,7024.96074397442,12055.5986310687,11542.7246438885,53219.4123619614,54020.6029191575,38418.5598219225
45063,2551.92366701875,4392.1542744535,5246.2342809315,21618.9266723109,20430.3442077869,18287.122823862,6555.1572490495,11283.3099590931,13477.720094925,55544.5075878914,52490.6515233065,46984.0166734744
45065,3018.61452474095,3911.16525028957,6660.13118154539,20554.874552805,19450.9355349816,20756.8851045317,7754.23829616224,10047.4922583582,17110.4824429433,52810.6106012074,49974.2311617194,53329.6416040312
45067,2325.92981884827,4289.32652125735,2783.26822333453,18719.2817565755,20600.9807460752,10064.1253458777,5974.50533435826,11019.1119189247,7149.55687835631,48094.3739409949,52929.0724514666,25856.4538272013
45069,2409.27247194081,5074.8335264383,4693.22215249637,19272.8135301762,21269.6223848817,14093.4840593342,6188.63979635975,13037.3356460486,12056.8515455249,49516.5776283325,54647.0309311258,36209.1907308246
45071,3128.10981259499,4231.3254064139,6538.60879840461,21448.483348051,20017.0787721071,21598.9272178977,8035.56740780319,10870.0881350442,16798.2518002963,55106.5830895963,51428.8378126865,55493.1224657218
45073,3847.43292937372,3862.15413836331,8403.0453504897,25833.1188890051,17022.1434058684,27194.8931481122,9883.74313656978,9921.56672449296,21588.5974780773,66372.1420536514,43733.8719148927,69870.9843333374
45075,2237.90819711152,3987.41756996194,3790.94847221343,18606.0351975373,20216.5429676832,14267.5491174587,5748.34907563957,10243.4093409507,9738.61614100805,47803.4065900248,51941.3263959431,36656.4206448204
45077,3549.22879763187,3893.43897995118,8542.86421066135,26363.6100311421,17351.2602650267,28452.9686941221,9117.5594485336,10001.947687585,21947.8377384908,67735.146842951,44579.4804833316,73103.3907927639
45079,2502.00848349752,4529.59310651287,5219.05745181374,21533.1062236385,20647.2919170846,18748.5234944641,6426.90886035043,11636.4351509257,13407.8939558942,55324.0068607933,53048.0609564012,48169.5055042271
45081,2804.19496742718,4167.77440307882,6189.66952880767,20112.5315366038,20006.7751493606,20168.5072832254,7203.3245101924,10706.8048772662,15901.7129934099,51674.0871011792,51402.3644448296,51817.9070534269
45083,3236.50873072345,4385.30886887622,8027.34034396862,27396.8794621993,18958.3738978304,27277.9706567886,8314.07958798549,11265.7218792074,20623.2887621029,70389.9530617587,48708.679643257,70084.4375528443
45085,2466.21454204163,4544.42431327112,4205.75984644412,19426.2378228499,20870.5776810609,14495.432373761,6334.94254883812,11674.5413589976,10804.4018720473,49910.7746829086,53621.754919426,37241.9270653235
45087,3039.18073407,4307.05747752684,7260.33985419984,22040.5061326325,19582.0835800838,24025.0338446606,7807.07959658492,11064.6685293835,18652.6143098612,56627.6827398342,50311.1932698169,61726.5817810051
45089,2044.38713348977,3739.07627278446,3028.66524198467,18117.728988995,19822.8029820772,11016.8209748187,5251.13033701138,9605.3395400673,7780.06186728523,46548.7886557709,50929.6799357254,28304.2396653597
45091,3090.42168159784,4795.05003554771,7337.02282738069,28312.5674569957,20039.1749475943,24254.7892193265,7938.73430547854,12318.4805931356,18849.6378817952,72742.6542159832,51485.6100952412,62316.8982842655
46003,5587.73601594726,6295.53806261512,8626.20321438762,7766.84337459246,19733.073607588,12610.0472426382,14355.1494493634,16173.7237908652,22161.9628240799,19953.9870741851,50699.1359031203,32397.7576546099
46005,5623.10152984885,6461.39180943751,8065.01070931975,7791.08157914083,20589.4232619675,11933.3076610317,14446.0149907365,16599.8561676124,20720.0762186878,20016.2629281237,52899.3775047656,30658.9929183649
46007,5011.03204651602,3099.01550796326,7744.31586767401,17004.728178049,13932.7071727406,9873.37501014391,12873.4088322132,7960.81464870028,19896.1065604839,43689.1265138122,35796.1024640669,25366.3539923233
