"fips","windCF","solarCF"
31145,0.407,0.211113334476999
31147,0.432421052631579,0.196676042359607
31149,0.472147058823529,0.197567006016658
31151,0.446575342465753,0.20028270390016
31153,0.435,0.194390155410405
31155,0.473,0.194535534581621
31157,0.41671875,0.209587536539384
31159,0.453833333333333,0.198586652688589
31161,0.46762,0.205703776523219
31163,0.461,0.201046742010607
31165,0.435355421686747,0.207360529097508
31167,0.469,0.193684785382299
31169,0.46,0.202442104000479
31171,0.431896551724138,0.203301976634374
31173,0.461,0.191196337689124
31175,0.478,0.199843997151946
31177,0.437,0.192391090533092
31179,0.504,0.192132196624334
31181,0.442,0.205579819954119
31183,0.466597222222222,0.196996405394592
31185,0.456333333333333,0.199583173630845
32001,0.1584,0.234326233311326
32003,0.331556737588653,0.252965601434209
32005,0.267619047619048,0.235562677017533
32007,0.300189723320158,0.216312024326127
32009,0.232294964028777,0.248634073943357
32011,0.242432432432432,0.224187766746926
32013,0.280721590909091,0.221966677230241
32015,0.240868421052632,0.227405594412213
32017,0.309755494505494,0.245977208845656
32019,0.27859375,0.236587591569315
32021,0.22156,0.240369960133828
32023,0.293282798833819,0.245032835405543
32027,0.2618,0.229125423767891
32029,0.22825,0.23601434235898
32031,0.283449180327869,0.226779050220017
32033,0.305570135746606,0.227553295971318
32510,0.237666666666667,0.236626899404798
33001,0.514625,0.178186461387879
33003,0.417041666666667,0.175776940079692
33005,0.5215,0.177152082913657
33007,0.461635294117647,0.166895968029238
33009,0.467305263157895,0.172832822670469
33011,0.466071428571429,0.179330926308041
33013,0.5193,0.178566663593583
33015,0.4348,0.180502198621151
33017,0.4845,0.180398889785828
33019,0.520954545454545,0.175523663340816
34001,0.416666666666667,0.191587257008212
34003,0.461,0.184535039972239
34005,0.377870967741935,0.188751634978117
34007,0.38525,0.189540750999057
34009,0.415424242424242,0.194962225221372
34011,0.399822580645161,0.193518849504657
34013,0.318666666666667,0.185202304226137
34015,0.405157894736842,0.190414271904662
34017,0.3385,0.184931354090957
34019,0.428,0.185484744416068
34021,0.375,0.186876553911767
34023,0.380125,0.186372778802239
34025,0.426181818181818,0.187151631960249
34027,0.446521739130435,0.184490641691128
34029,0.397789473684211,0.189042303973639
34031,0.511857142857143,0.184147392246825
34033,0.375888888888889,0.191489885451568
34035,0.424,0.185831028384651
34037,0.4532,0.182635975790137
34039,0.32,0.185570061606735
34041,0.461,0.183538402293081
35001,0.28308,0.24834760882944
35003,0.274913333333333,0.244535399695857
35005,0.348049773755656,0.249463428228109
35006,0.311881818181818,0.24376707573389
35007,0.327735,0.235500115301932
35009,0.447953781512605,0.245229637970397
35011,0,0.248688513805005
35013,0.3178,0.258377824285893
35015,0.354425438596491,0.251320099775498
35017,0.356333333333333,0.254133683453965
35019,0.403368881118881,0.247239145718314
35021,0.370402777777778,0.244562464607118
35023,0.3276875,0.259284363503849
35025,0.402110169491525,0.24926778220023
35027,0.398892761394102,0.246355489185798
35028,0.286,0.23584177568712
35029,0.319485714285714,0.260933261553201
35031,0.304739837398374,0.242641180768262
35033,0.349795180722892,0.237057798071794
35035,0.352824786324786,0.251588311915976
35037,0.424164274322169,0.245039690809728
35039,0.309629921259843,0.234894343628493
35041,0.420540540540541,0.246655976994379
35043,0.267657407407407,0.242623393391522
35045,0.296375,0.243280021738319
35047,0.380988095238095,0.242699228337107
35049,0.402,0.242870085669298
35051,0.319464788732394,0.253248792956658
35053,0.309769662921348,0.250286074593194
35055,0.3895,0.233443688147872
35057,0.411179536679537,0.245867430375824
35059,0.397955555555556,0.240847535264007
35061,0.2975,0.25078802480779
36001,0.446704918032787,0.179084298561923
36003,0.475727272727273,0.174975961568427
36005,0,0.184379503842737
36007,0.347423076923077,0.175646331341012
36009,0.454777777777778,0.17394685005123
36011,0.415473684210526,0.175731617084957
36013,0.410830845771144,0.174167237765961
36015,0.3961,0.177043606274946
36017,0.410777777777778,0.173803795976908
36019,0.465592857142857,0.173168566664935
36021,0.457086956521739,0.178477260831729
36023,0.350625,0.173679556180449
36025,0.435073170731707,0.173830679188806
36027,0.406785714285714,0.181744735157259
36029,0.390524444444444,0.174730264546388
36031,0.439101449275362,0.173365659737829
36033,0.450212903225806,0.171019412491894
36035,0.35,0.175912870402186
36037,0.445818181818182,0.176867825199045
36039,0.494609375,0.177979294254846
36041,0.362784615384615,0.172441475424346
36043,0.415959183673469,0.171842185004131
36045,0.391107142857143,0.175639171765991
36047,0,0.185930114138638
36049,0.441669642857143,0.172522873315681
36051,0.431230769230769,0.175792741920158
36053,0.425214285714286,0.17359964320044
36055,0.400674418604651,0.176598892147287
36057,0.4105,0.176457290562303
36059,0,0.186359732994814
36061,0,0.185236443498068
36063,0.383420454545455,0.175729499000548
36065,0.437368421052632,0.173370659133698
36067,0.366212121212121,0.174787621955514
36069,0.4561875,0.176473311343078
36071,0.4375,0.182751830799757
36073,0.406807692307692,0.175114785913151
36075,0.396305555555556,0.17505112437562
36077,0.404887323943662,0.173300422846686
36079,0.497,0.183076458196425
36081,0,0.185860446133443
36083,0.433066666666667,0.177036411676518
36085,0.326666666666667,0.185753226072351
36087,0.459222222222222,0.183876603456269
36089,0,0.172738276203287
36091,0.449,0.178078864612681
36093,0.475727272727273,0.1794397131787
36095,0.463923076923077,0.175967723081098
36097,0.436307692307692,0.176257914740243
36099,0.408,0.17673904977978
36101,0.474914893617021,0.176389082209877
36103,0.419098901098901,0.187082459529047
36105,0.514,0.178419916709258
36107,0.361818181818182,0.176759997928768
36109,0.397222222222222,0.175510255830421
36111,0.467540540540541,0.179597513319257
36113,0.381421052631579,0.176198757812882
36115,0.401,0.176147763489869
36117,0.418,0.17677151188531
36119,0.396833333333333,0.184137387972156
36121,0.462350282485876,0.174971907309617
36123,0.458444444444444,0.176469179197801
37001,0.338,0.203884452951528
37003,0.274,0.204112802523701
37005,0.451692307692308,0.197084118609869
37007,0.304,0.207520897674832
37009,0.458666666666667,0.194297336573921
37011,0.421,0.194991888765202
37013,0,0.203459334586287
37015,0.411,0.203018934019518
37017,0.347,0.207650195309071
37019,0.401,0.210488806941037
37021,0.3768,0.200429112710026
37023,0.431,0.202953230540963
37025,0.268,0.207103904833005
37027,0.227,0.200263448546503
37029,0.4085,0.203177630075398
37031,0.446109756097561,0.207925356916723
37033,0.351,0.202169983687887
37035,0.303,0.205785894618215
37037,0.352,0.205063245893845
37039,0.315,0.19887843169637
37041,0.396,0.202616707603345
37043,0.201,0.199869659907244
37045,0.319,0.207737422293241
37047,0.368,0.208999908353769
37049,0.423,0.203937319308981
37051,0.361,0.20670499417191
37053,0,0.203079966376656
37055,0.47015,0.204433201010952
37057,0.362,0.205459302149378
37059,0.264,0.205175712431346
37061,0.373,0.206054828398365
37063,0.364,0.203847113226081
37065,0.373,0.204664999383498
37067,0.342,0.20407806319487
37069,0.366,0.204482984417486
37071,0.304,0.207974212223179
37073,0.391,0.202080334507678
37075,0.21,0.196414832671416
37077,0.377,0.203298366843498
37079,0.388,0.205017310630375
37081,0.313,0.203697262145488
37083,0.381,0.203719280459332
37085,0.361,0.20601580614081
37087,0.307666666666667,0.197096419183745
37089,0.403,0.203703144775152
37091,0.372,0.202272799539457
37093,0.351,0.206312764051225
37095,0.440046511627907,0.204445825138168
37097,0.31,0.205504715988492
37099,0.388,0.201049500496218
37101,0.379,0.206198595483717
37103,0.381,0.20463109922523
37105,0.36,0.205649356725373
37107,0.394,0.204585490120437
37109,0.281,0.206883326910345
37111,0.274,0.201300231641523
37113,0.282,0.200237420813812
37115,0.386133333333333,0.19683218862801
37117,0.384,0.203688383105686
37119,0.277,0.207722812010548
37121,0.392,0.19527623859391
37123,0.34,0.206381808508555
37125,0.301,0.20568042067364
37127,0.399,0.204891235136691
37129,0.433,0.209218508800269
37131,0.381,0.203054341085754
37133,0,0.206689751435844
37135,0.395,0.203739672917415
37137,0,0.204402202219719
37139,0.426,0.203844146750133
37141,0.415,0.207252894492804
37143,0,0.204488126387252
37145,0.387,0.202345049973431
37147,0.39,0.204306664040499
37149,0.357,0.206599737573503
37151,0.351,0.205290262328049
37153,0.327,0.206660969319216
37155,0.353727272727273,0.208683887505828
37157,0.332,0.202153975338687
37159,0.318,0.206269213162199
37161,0.274,0.206372623221362
37163,0.351,0.206716887309649
37165,0.325,0.207075914464929
37167,0.35,0.206924124074123
37169,0.341,0.202114580238244
37171,0.317,0.20058421512694
37173,0.196,0.196579948461361
37175,0.354,0.202457706026309
37177,0.3862,0.20206174499999
37179,0.324,0.208301216371588
37181,0.391,0.203527141155616
37183,0.376,0.205069065586017
37185,0.372,0.203385788117749
37187,0.417,0.20275712506823
37189,0.445589743589744,0.194109568325755
37191,0.382,0.205930993255278
37193,0.366,0.200130884759702
37195,0.365,0.205644144047671
37197,0.271,0.203770729409429
37199,0.323,0.195384819831781
38001,0.457586206896552,0.188822206800004
38003,0.446163265306122,0.177318970213312
38005,0.420846153846154,0.174413679621707
38007,0.4346875,0.186264162172206
38009,0.390322580645161,0.174193480776629
38011,0.45340206185567,0.190607492761031
38013,0.454150627615063,0.1740528615623
38015,0.436568181818182,0.180320339188521
38017,0.438627906976744,0.176157712898487
38019,0.465709090909091,0.171150489527666
38021,0.468875,0.182356587810338
38023,0.402981132075472,0.175711758893953
38025,0.446294797687861,0.182387235934418
38027,0.3973,0.175229618391926
38029,0.415615384615385,0.183054917258639
38031,0.492,0.176320351134245
38033,0.44017094017094,0.187774767061126
38035,0.488555555555556,0.172832082677672
38037,0.444,0.185825039306728
38039,0.4452,0.174997433949044
38041,0.441363636363636,0.18668831826372
38043,0.411739130434783,0.179273107177498
38045,0,0.180282132787246
38047,0.456954545454545,0.181114515501635
38049,0.402297520661157,0.175836246189047
38051,0.462210526315789,0.183813692776034
38053,0.401586956521739,0.181994773179259
38055,0.43083064516129,0.17887296327868
38057,0.413333333333333,0.180786080893977
38059,0.448775280898876,0.18312426818773
38061,0.4602,0.177608064867922
38063,0.481947368421053,0.173434719303256
38065,0.448086956521739,0.180999038688066
38067,0.382659574468085,0.170758472880175
38069,0.382047619047619,0.175248638600448
38071,0.42019696969697,0.172335186007398
38073,0.435114285714286,0.180137700150902
38075,0.420181818181818,0.174466281364858
38077,0.419305555555556,0.179054001941581
38079,0.438777777777778,0.174122616004457
38081,0.447130434782609,0.180938323636023
38083,0.439244444444444,0.177908757272747
38085,0.39025,0.18633980709
38087,0.424103773584906,0.188699792742738
38089,0.462759493670886,0.184957093485693
38091,0.481372549019608,0.174190353245253
38093,0.452636363636364,0.178051132827683
38095,0.4210625,0.173033469674605
38097,0.448,0.173348196973143
38099,0.437,0.172138498155617
38101,0.446013888888889,0.176268164380893
38103,0.465,0.177818648640003
38105,0.3501,0.17866100562707
39001,0.36,0.188958073670129
39003,0.42532967032967,0.182359724061734
39005,0.396333333333333,0.180804095447673
39007,0.4305,0.17680311377133
39009,0.342,0.186084021208567
39011,0.412957746478873,0.182729637502567
39013,0.367,0.181918905319718
39015,0.392,0.189045977837003
39017,0.38175,0.188843201582789
39019,0.385,0.180266321501506
39021,0.413388888888889,0.184296847230743
39023,0.416625,0.185533994224097
39025,0,0.189045399126573
39027,0.402283018867925,0.187856367955153
39029,0.422,0.179914001377618
39031,0.35,0.182166414156674
39033,0.393095238095238,0.180453643611303
39035,0.4264,0.178172558074193
39037,0.396022556390977,0.185071445516312
39039,0.419333333333333,0.182009707959672
39041,0.375,0.182815473570415
39043,0.394121212121212,0.180421022318443
39045,0.41,0.184858915336881
39047,0.397793650793651,0.187696427848762
39049,0.373333333333333,0.184430631498526
39051,0.418666666666667,0.181284283605202
39053,0.316,0.18761035085916
39055,0.444666666666667,0.17781659976967
39057,0.401757575757576,0.186990989898083
39059,0.369,0.182272479313913
39061,0.317,0.189620470477948
39063,0.437112244897959,0.181401503424656
39065,0.400938547486034,0.182187323404507
39067,0.376,0.181205952182603
39069,0.42325,0.181624284729867
39071,0.394641509433962,0.188283882762526
39073,0.382,0.185639462929725
39075,0.41675,0.181434649809699
39077,0.385618181818182,0.180125592044103
39079,0.342,0.187552834229567
39081,0.362,0.180819587670019
39083,0.386705882352941,0.182052465680865
39085,0.395972972972973,0.176218878437637
39087,0.342,0.188288342929606
39089,0.425,0.183351603645619
39091,0.396381818181818,0.183052883610048
39093,0.372961538461538,0.180026780528223
39095,0.419368421052632,0.1811893396209
39097,0.409975,0.185832544653196
39099,0.41,0.179221633290984
39101,0.406740740740741,0.181560738259292
39103,0.403166666666667,0.180073951711535
39105,0.301,0.186678839839659
39107,0.421020979020979,0.183360037894216
39109,0.410789473684211,0.185236525587944
39111,0.347,0.182765604836714
39113,0.39,0.186976852935458
39115,0.368,0.184951916743558
39117,0.4233125,0.181136654446939
39119,0.361,0.183563592529307
39121,0.372,0.183441994130973
39123,0.414729166666667,0.180929846889217
39125,0.416372881355932,0.182223956005901
39127,0.403,0.184707260251527
39129,0.382,0.186494752740167
39131,0.369,0.187927250942229
39133,0.4135,0.179159950867807
39135,0.413772727272727,0.187049554093484
39137,0.436611111111111,0.181850228496984
39139,0.417288461538462,0.180681321320705
39141,0.404,0.187235832335559
39143,0.387394557823129,0.180789459121074
39145,0.388,0.188717773799595
39147,0.393097402597403,0.180610879578903
39149,0.388274509803922,0.183854183982946
39151,0.4118,0.180132336694974
39153,0.400333333333333,0.179304782163289
39155,0.387,0.178558170211235
39157,0.39,0.181099279823276
39159,0.38895652173913,0.183600408818775
39161,0.4223,0.182758215354651
39163,0.32,0.186763278410133
39165,0.35275,0.188112461479946
39167,0.325,0.184643641304938
39169,0.430428571428571,0.180736550757122
39171,0.423,0.181280313804956
39173,0.416152542372881,0.181176072147136
39175,0.417274193548387,0.181405943034647
40001,0.482,0.203792072423417
40003,0.47752,0.217019767508878
40005,0.474,0.20910962261229
40007,0.45026101141925,0.227103815173331
40009,0.48480701754386,0.226879512626803
40011,0.481636363636364,0.218893850495644
40013,0.445586206896552,0.211586182513653
40015,0.490163793103448,0.219453768607359
40017,0.501105263157895,0.217292960821068
40019,0.435851851851852,0.215540497124097
40021,0.468,0.204473910174898
40023,0.388,0.208238132469528
40025,0.443915611814346,0.236764011163558
40027,0.461791666666667,0.214045240351945
40029,0.452,0.209730503100368
40031,0.482246913580247,0.220801008198079
40033,0.425,0.22185810099493
40035,0.468543859649123,0.204359644088878
40037,0.446470588235294,0.209154048616003
40039,0.463314285714286,0.222042984928518
40041,0.501,0.203772757905006
40043,0.504128048780488,0.221385224046268
40045,0.490930463576159,0.225100436957262
40047,0.476967213114754,0.214975687348232
40049,0.449552631578947,0.215142600318904
40051,0.446222222222222,0.217040079644381
40053,0.4549,0.21406265688723
40055,0.422266666666667,0.226485624881092
40057,0.432,0.228074882340834
40059,0.450618320610687,0.223078111054173
40061,0.443666666666667,0.20512433692437
40063,0.46675,0.208907840920369
40065,0.3855,0.226348701145251
40067,0.422,0.219198161560573
40069,0.435,0.211941668127122
40071,0.443,0.211624375322956
40073,0.473866666666667,0.216481877957589
40075,0.462793103448276,0.223710910941696
40077,0.452571428571429,0.204411719950385
40079,0.5196875,0.203251353271018
40081,0.429176470588235,0.211821240129045
40083,0.3971875,0.214117645816434
40085,0.421571428571429,0.215731385779327
40087,0.461131578947368,0.214872167117262
40089,0.463,0.203980904125183
40091,0.471875,0.206811537899168
40093,0.485346153846154,0.218547085217864
40095,0.448058823529412,0.212907816936732
40097,0.462851851851852,0.205106564238911
40099,0.481142857142857,0.213959967874523
40101,0.433263157894737,0.205989335578153
40103,0.434142857142857,0.212775567011497
40105,0.477115384615385,0.205484057814189
40107,0.447225,0.209236242974206
40109,0.459,0.21398725394432
40111,0.462347826086957,0.207579032492802
40113,0.412146341463415,0.209018075557031
40115,0.462,0.202971268117119
40117,0.42335,0.210336946754551
40119,0.4434,0.212035951528773
40121,0.470468085106383,0.206649960937546
40123,0.465904761904762,0.211714059126577
40125,0.428357142857143,0.212159923928523
40127,0.485870967741935,0.204237735057456
40129,0.479982142857143,0.225684226567376
40131,0.45975,0.205955732998358
40133,0.44074358974359,0.210694747181917
40135,0.474,0.204766738163256
40137,0.452225806451613,0.218435724157808
40139,0.436425531914894,0.231466541787613
40141,0.4113,0.224563430844485
40143,0.439,0.207147384902959
40145,0.4625625,0.206268119255908
40147,0.482518518518519,0.206450643012381
40149,0.475141975308642,0.222783987174097
40151,0.468166666666667,0.219902981036054
40153,0.489023923444976,0.222224259164561
41001,0.257128205128205,0.19824869138962
41003,0.356,0.177629285859139
41005,0.278173913043478,0.175473738797106
41007,0.3574,0.160823827304382
41009,0.412,0.165838136060047
41011,0.417625,0.183379901467515
41013,0.25735632183908,0.204247236437254
41015,0.4429375,0.193727178508849
41017,0.267070175438597,0.204228568001088
41019,0.238111111111111,0.190932422839386
41021,0.366668711656442,0.200090283409235
41023,0.209142857142857,0.199195408234673
41025,0.284292553191489,0.211085954373068
41027,0.459,0.183417866960552
41029,0.208454545454545,0.206830489573305
41031,0.288872727272727,0.200029146427258
41033,0.365,0.203062334570525
41035,0.313333333333333,0.211821018204282
41037,0.28812893081761,0.213036576529315
41039,0.245952380952381,0.184931249332996
41041,0.358642857142857,0.172253180239885
41043,0.258625,0.181050080846491
41045,0.298234513274336,0.21076037958755
41047,0.390333333333333,0.178348769969843
41049,0.336,0.19832895254896
41051,0.369,0.167959843996681
41053,0.365,0.175628617837707
41055,0.38616091954023,0.200725720792245
41057,0.361333333333333,0.166326160361567
41059,0.331605166051661,0.193779388793486
41061,0.372726495726496,0.191227276167631
41063,0.216,0.188927614034476
41065,0.309150684931507,0.198016970318318
41067,0.363,0.170259387799213
41069,0.217,0.198567171444528
41071,0.403,0.17378849699848
42001,0.468333333333333,0.187443696120755
42003,0.326,0.180219538914041
42005,0.38,0.178560093683837
42007,0.387,0.179393071769628
42009,0.3687375,0.181324576994497
42011,0.481,0.184360698553192
42013,0.4056,0.17894999010905
42015,0.500634146341463,0.177686790571556
42017,0.349666666666667,0.186229678126602
42019,0.398,0.178616697637812
42021,0.454488636363636,0.177793097806998
42023,0.418,0.175804449563381
42025,0.436615384615385,0.180744275963838
42027,0.42368,0.179475763893101
42029,0.433,0.187965331149781
42031,0.38,0.177235643632181
42033,0.4671875,0.177314571748353
42035,0.455238095238095,0.178650371859551
42037,0.4548,0.17958329279631
42039,0.433,0.176760032849748
42041,0.394,0.185595516464802
42043,0.485,0.183967280406988
42045,0.382,0.188787412210677
42047,0.336227272727273,0.175511114567752
42049,0.421392857142857,0.174859525982468
42051,0.428638888888889,0.179578012179949
42053,0.421,0.175995037095971
42055,0.38290625,0.185302065990672
42057,0.43575,0.183963230580833
42059,0.367,0.18192412917823
42061,0.369166666666667,0.181377041871827
42063,0.42975,0.178229642797124
42065,0.4476,0.176748781799991
42067,0.447,0.181861532927755
42069,0.374190476190476,0.177254439547195
42071,0.398,0.186629921353978
42073,0.39,0.178521286620827
42075,0.469,0.18443850643234
42077,0.399,0.183777568849921
42079,0.471736842105263,0.178890199244251
42081,0.433111111111111,0.1786470061608
42083,0,0.174391545907755
42085,0.439,0.17760404287973
42087,0.358529411764706,0.180950034089971
42089,0.497875,0.180849445195064
42091,0.4,0.186859023241119
42093,0.349,0.179842242516168
42095,0.412,0.183273579812843
42097,0.443,0.180570053083666
42099,0.332,0.183433780914223
42101,0.3605,0.188120045241159
42103,0.448222222222222,0.180330890834965
42105,0.466065420560748,0.175898589831394
42107,0.446455555555556,0.181598639227397
42109,0.454,0.181032709814971
42111,0.448342105263158,0.178844402259427
42113,0.46875,0.177394120150682
42115,0.435275862068966,0.176648269947696
42117,0.457620689655172,0.177362715568302
42119,0.467,0.179984846623564
42121,0.391,0.176877637835997
42123,0.343,0.175494359334917
42125,0.374,0.181137405626926
42127,0.475765625,0.177365993152534
42129,0.436695652173913,0.179272571715319
42131,0.493658536585366,0.17768393524626
42133,0.473,0.186974832074929
44001,0.384,0.182473841553295
44003,0.437142857142857,0.182805468332056
44005,0.443428571428571,0.183091012214315
44007,0.441681818181818,0.181445212072119
44009,0.464358208955224,0.184447698015699
45001,0.303,0.211291555413084
45003,0.329,0.211082824431749
45005,0.326,0.213403154422953
45007,0.291,0.211150012751732
45009,0.334,0.21257780082904
45011,0.339,0.212279723845102
45013,0.388,0.217339220474719
45015,0.347,0.212187828369791
45017,0.333,0.211307957171496
45019,0.377647058823529,0.21597666695635
45021,0.279,0.208827236120541
45023,0.296,0.209043128598894
45025,0.358,0.208677245332418
45027,0.341,0.212086891234847
45029,0.3435,0.214136766214024
45031,0.351642857142857,0.210105802040549
45033,0.351,0.209470170195402
45035,0.326,0.212541187231227
45037,0.334,0.211001956641991
45039,0.329,0.210019125270578
45041,0.359428571428571,0.210995665438891
45043,0.392,0.211855584673056
45045,0.341,0.208689456862432
45047,0.295,0.210992520629778
45049,0.332,0.213524083894931
45051,0.387416666666667,0.210957498207444
45053,0.348,0.2150434501138
45055,0.272,0.209846001353428
45057,0.312,0.209240667700265
45059,0.297,0.210519282840054
45061,0.322,0.210650209562718
45063,0.331909090909091,0.210522822553648
45065,0.2905,0.211198984551623
45067,0.36,0.210228968584113
45069,0.337,0.208666258566575
45071,0.295,0.210534010110245
45073,0.291,0.208421336527952
45075,0.341333333333333,0.212009262142494
45077,0.227,0.209010196710162
45079,0.341,0.210679697364165
45081,0.348,0.21099870700964
45083,0.269,0.209423426218878
45085,0.331,0.21105360097804
45087,0.273,0.209246943396308
45089,0.356,0.211531512229739
45091,0.298,0.208712087735332
46003,0.446911111111111,0.191436680684124
46005,0.409122448979592,0.188638168184637
46007,0.475824561403509,0.201963110212921
46009,0.3745625,0.191858264151591
46011,0.465945205479452,0.184741461445802
46013,0.414,0.183747022793011
46015,0.443277777777778,0.192784638365752
46017,0.37893023255814,0.1914213578561
46019,0.415173447537473,0.195881681983561
46021,0.437,0.185854489374881
46023,0.424823529411765,0.192988880839524
46025,0.453134328358209,0.185164297569376
46027,0.447,0.18934511559841
46029,0.48202,0.183535171881767
46031,0.370230769230769,0.189092258161047
46033,0.346212121212121,0.202718359435904
46035,0.48,0.190200613128655
46037,0.458283018867925,0.182630791565018
46039,0.485219230769231,0.183300763086643
46041,0.40311038961039,0.191314018236616
46043,0.474,0.192346480157863
46045,0.47,0.186425157317563
46047,0.359454545454545,0.204946209651321
46049,0.4565625,0.187339268240878
46051,0.462989130434783,0.181983101923721
46053,0.455284615384615,0.194258179778563
46055,0.431925925925926,0.196362885739327
46057,0.45004,0.184083205809451
46059,0.46453982300885,0.189132775795194
46061,0.431538461538462,0.189667724780705
46063,0.41630525030525,0.193499484973156
46065,0.436708333333333,0.191323494012888
46067,0.473111111111111,0.190653798683837
46069,0.455786982248521,0.189929113247529
46071,0.468384615384615,0.198682720388015
46073,0.448878048780488,0.190825787529868
46075,0.451936507936508,0.195690019700488
46077,0.455781456953642,0.18665865397874
46079,0.463564516129032,0.186795089358289
46081,0.430727272727273,0.197846184014381
46083,0.453042553191489,0.187763380257839
46085,0.436025477707006,0.193575857137049
46087,0.4745,0.188483327231663
46089,0.495428571428571,0.185483667095107
46091,0.4615,0.180928255414437
46093,0.4149875,0.196456167368205
46095,0.441661870503597,0.197161640050438
46097,0.445545454545455,0.18821943570205
46099,0.456944444444444,0.186949156932473
46101,0.4325,0.185862838456844
46103,0.384078947368421,0.199226711480543
46105,0.415681318681319,0.192386574826342
46107,0.448588235294118,0.1888587945118
46109,0.475882352941176,0.180655145702855
46111,0.410085714285714,0.189458148834879
46113,0.3618,0.201601054833077
46115,0.419,0.186286098116716
46117,0.386454545454545,0.193301840494163
46119,0.405253333333333,0.190607391825544
46121,0.461188034188034,0.199127114435348
46123,0.454251412429379,0.195561260382594
46125,0.445738095238095,0.188918907729052
46127,0.418833333333333,0.189151090611785
46129,0.463632653061224,0.187308151826307
46135,0.4686,0.190287244042717
46137,0.414231213872832,0.194056769805474
47001,0.4183125,0.19758277306874
47003,0.401,0.198481658821873
47005,0.364,0.200070958522641
47007,0.3985,0.196406213491957
47009,0.29,0.198926839888378
47011,0.26,0.201857964473344
47013,0.400275862068966,0.194397533786145
47015,0.331,0.197121068058084
47017,0.387,0.200678189203497
47019,0.369,0.192424481126381
47021,0.386,0.197648485445608
47023,0.37,0.201329813643866
47025,0.383,0.19589319566188
47027,0.355,0.195396545931392
47029,0.229,0.196374189363714
47031,0.421333333333333,0.198323930112262
47033,0.398,0.20201126297309
47035,0.436,0.195130635078071
47037,0.361,0.197034659771302
47039,0.366,0.201237020031207
47041,0,0.196610466476998
47043,0.376,0.198190606140109
47045,0.384,0.202114756069191
47047,0.391,0.203345067723863
47049,0.349,0.193794861919558
47051,0.397176470588235,0.19913621755931
47053,0.376,0.201248288309602
47055,0,0.200822808402736
47057,0.23,0.199421180398361
47059,0.306,0.197675840719729
47061,0.4274,0.196975325733358
47063,0.244,0.200452539667811
47065,0.346,0.200393494114513
47067,0.269,0.197071855864519
47069,0.397,0.202395233929315
47071,0.37,0.201912143032108
47073,0.276,0.198602174339997
47075,0.394,0.202774998484289
47077,0.382,0.201063202481673
47079,0.368666666666667,0.199271914784377
47081,0.384,0.199216040708831
47083,0.387,0.198604633281786
47085,0.393,0.199451303999389
47087,0.302,0.19580654448986
47089,0.236,0.199952994945842
47091,0.266583333333333,0.191776634160771
47093,0.232,0.200726759683921
47095,0.4035,0.201405405511231
47097,0.40175,0.203367936183096
47099,0.388,0.200656180428423
47101,0.39,0.199524422063108
47103,0.378,0.2004415143485
47105,0.265,0.20112334509945
47107,0.321,0.201155366796167
47109,0.346,0.202234821590352
47111,0.395,0.195748749928574
47113,0.378,0.201431379681754
47115,0.426,0.19892539434595
47117,0.37,0.19899273928784
47119,0.376,0.198937815596706
47121,0.238,0.200219750185295
47123,0.35,0.198923996028084
47125,0.374,0.19759988400569
47127,0.367,0.199035410099187
47129,0.3874,0.194861718357422
47131,0.394,0.200303895097972
47133,0.383,0.195084611625212
47135,0.354,0.200535239376979
47137,0.361,0.193995982913429
47139,0.332,0.199811883187992
47141,0.369,0.195720175567599
47143,0,0.197970098912871
47145,0.269,0.199142288598081
47147,0.376,0.197222605138359
47149,0.378,0.197177916787395
47151,0.413545454545455,0.193137872244042
47153,0.419,0.197440585634606
47155,0.216,0.195316396929862
47157,0.371857142857143,0.204518062622463
47159,0.364,0.195610320105891
47161,0.373,0.198380879818201
47163,0.315,0.195072908203186
47165,0.385,0.1963952019312
47167,0.3955,0.204066324625539
47169,0.295,0.195455690513262
47171,0.278,0.192578371561903
47173,0.269,0.198197651012056
47175,0.396,0.195907140611507
47177,0.34075,0.197500677093786
47179,0.205,0.195847101676924
47181,0.343,0.200721068230692
47183,0.3964,0.200026849919174
47185,0.369,0.196069320648503
47187,0.369,0.198188502073711
47189,0.393,0.19614453048001
48001,0,0.211929176500263
48003,0.3876,0.246720873267949
48005,0.352,0.210355700684992
48007,0.375,0.220357425826854
48009,0.453333333333333,0.224980742464511
48011,0.412754901960784,0.233940988684603
48013,0.45,0.219843178191715
48015,0.41,0.213211999195501
48017,0.406772727272727,0.243148894322299
48019,0.4189375,0.217231469213927
48021,0.434,0.215174333729583
48023,0.415175438596491,0.22748733716055
48025,0.390565217391304,0.216803741670254
48027,0.436055555555556,0.21730865108892
48029,0.361628571428571,0.216814576287947
48031,0.436592592592593,0.219365163225198
48033,0.412787878787879,0.239379478477642
48035,0.434703703703704,0.219079313998629
48037,0.356,0.208211501405769
48039,0.382285714285714,0.213558401572057
48041,0.374,0.213393217975885
48043,0.307867132867133,0.255482985240325
48045,0.424820895522388,0.234236418016929
48047,0.424,0.223437222158739
48049,0.527,0.227149815447886
48051,0.426,0.214464913633974
48053,0.443586206896552,0.220816823254579
48055,0.393,0.215956650374383
48057,0.359142857142857,0.21910424651877
48059,0.472468085106383,0.228691062617676
48061,0.4112,0.223675409778904
48063,0.38,0.210403440577003
